Age,Veh_Value,Tax,Price,Veh_Mileage,Credit_Score,License_Length,Sale
49.0,7000.0,83.26233127,832.6233127,6000.0,511.7542967,6.491958436,1
28.0,5000.0,50.25656979,502.5656978999999,7000.0,423.9915216,4.090012924,1
30.0,9000.0,48.35320474,483.53204739999995,4000.0,288.5899925,7.837930277999999,1
28.0,9000.0,48.10595683,481.0595683,5000.0,131.9983746,7.913286009,1
45.0,9000.0,82.85421581,828.5421581,8000.0,397.60859930000004,7.823670319,1
28.0,6000.0,32.52755591,650.5511182,7000.0,500.3751483,10.35129776,1
37.0,8000.0,34.17794068,341.7794068,9000.0,496.27605199999994,9.479644969,0
25.0,7000.0,51.18288005,511.8288005,7000.0,229.0243461,5.851137041,1
36.0,7000.0,39.05491207,390.5491207,6000.0,378.0191799,8.129451696,0
29.0,10000.0,70.20022588,702.0022587999999,5000.0,326.766436,8.075420957,1
28.0,7000.0,32.16933271,643.3866542999999,9000.0,471.07069670000004,11.19330419,1
28.0,10000.0,54.1188927,541.1889269999999,7000.0,439.98702970000005,7.973824608999999,0
25.0,8000.0,57.76543302,577.6543302,8000.0,436.7704334,5.484328151000001,1
21.0,5000.0,31.90786026,638.1572050999999,7000.0,355.61069760000004,9.484896584,1
44.0,15000.0,52.14526655,521.4526655000001,6000.0,374.06737569999996,9.636525637,0
21.0,8000.0,75.22975545,752.2975545,6000.0,424.9030551,8.609552195,1
18.0,9000.0,42.00912511,420.0912511,9000.0,346.0776233,7.305194832000001,0
24.0,6000.0,21.17606469,423.5212938,8000.0,424.085335,9.172797803,1
24.0,10000.0,49.3150865,493.150865,4000.0,470.42024410000005,5.753628139,1
18.0,8000.0,61.61051052,616.1051052,8000.0,373.7361307,8.000370662,1
30.0,7000.0,24.96727906,499.3455813,4000.0,347.5497852,4.835760822,1
26.0,10000.0,65.88822073,658.8822073,9000.0,439.7147683,8.23269345,1
37.0,8000.0,26.13242661,522.6485322,8000.0,396.8617848,8.543385178,1
36.0,10000.0,57.31045737,573.1045737000001,7000.0,369.53677810000005,8.467538624,1
31.0,9000.0,35.14576849,351.4576849,6000.0,455.25794800000006,7.475922446,0
22.0,10000.0,65.68998824,656.8998824,6000.0,187.6693001,9.198133281,1
33.0,8000.0,79.43125341,794.3125341,7000.0,612.2746424,6.451642659,1
61.0,8000.0,40.4201081,404.201081,7000.0,378.060431,6.222478077999999,0
41.0,10000.0,37.03230488,370.3230488,5000.0,487.94606730000004,5.074727523,0
33.0,7000.0,25.4847204,509.69440810000003,8000.0,461.4572131,8.668988238999999,1
45.0,7000.0,40.4616105,404.616105,8000.0,327.44208280000004,7.1996289529999995,0
32.0,9000.0,66.44669821,664.4669821,6000.0,530.1031558999999,9.114184556,1
48.0,9000.0,53.33599916,533.3599916000001,7000.0,437.5220038,7.873912716,0
29.0,10000.0,67.52435181,675.2435181,8000.0,251.2497231,9.052161456,1
40.0,8000.0,40.23700631,402.3700631,7000.0,224.6269389,8.029499848,0
28.0,9000.0,62.12706718,621.2706718,4000.0,337.0954995,7.852877781,1
21.0,8000.0,28.70847205,287.0847205,7000.0,330.00293660000006,8.686916672,0
25.0,8000.0,35.37033317,707.4066634,6000.0,270.1453716,8.982732185,1
32.0,6000.0,19.706218399999997,197.062184,4000.0,371.15601949999996,10.388821,0
23.0,8000.0,62.75426827,627.5426827,6000.0,283.3413602,8.427071773,1
23.0,10000.0,66.22265118,662.2265118,7000.0,397.6523208,7.944356197,1
26.0,7000.0,26.82866729,536.5733458000001,6000.0,380.4526541,5.843618102000001,1
20.0,8000.0,59.27805619,592.7805619,8000.0,358.9918212,9.3541608,1
31.0,5000.0,33.15240393,663.0480785,5000.0,440.4715429,8.093012745,1
30.0,7000.0,27.84819558,556.9639116000001,6000.0,408.34081519999995,5.61991274,1
34.0,6000.0,37.57894204,751.5788409,7000.0,418.9832758,7.551810038999999,1
18.0,10000.0,59.12508143,591.2508142999999,4000.0,400.3378665,10.21432421,1
31.0,7000.0,31.03131227,620.6262454,8000.0,410.5798037,10.09861293,1
36.0,10000.0,64.78993866,647.8993866000001,5000.0,238.66092859999998,7.835921005,1
27.0,6000.0,35.76759591,715.3519182,7000.0,513.9939941,6.0341819029999995,1
24.0,7000.0,20.22982878,404.5965756,6000.0,432.3117399,10.33596555,1
18.0,7000.0,22.05314271,441.06285419999995,8000.0,466.6491074,9.451962331,1
22.0,7000.0,30.55605514,611.1211029,8000.0,319.9198786,9.439492119,1
24.0,6000.0,10.0458739,200.91747800000002,6000.0,403.47388689999997,6.799767966,0
29.0,7000.0,25.0545738,501.091476,7000.0,363.0848452,10.25606045,1
37.0,10000.0,44.71273263,447.12732630000005,7000.0,306.5119874,7.023471653,0
37.0,15000.0,63.71933095,637.1933094999999,6000.0,431.8293665,8.814272811,1
22.0,5000.0,38.08158287,761.6316575000001,9000.0,416.4599025,5.630639652,1
35.0,9000.0,34.76573499,347.6573499,7000.0,302.5888478,4.609042962,0
36.0,10000.0,65.69071944,656.9071944,6000.0,449.8093772,3.939076327,1
37.0,10000.0,42.12137538,421.21375379999995,7000.0,337.99635730000006,7.2662598570000005,0
37.0,5000.0,17.88585647,357.7171295,6000.0,427.7886159,9.375587518,0
38.0,7000.0,14.91752233,298.3504466,7000.0,368.6942959,8.577337806000001,0
62.0,9000.0,82.61478786,826.1478786,5000.0,999.0,1.94852837,1
19.0,7000.0,29.94461008,299.4461008,6000.0,483.6532344,7.404066021,0
33.0,8000.0,63.44617343,634.4617343,12000.0,403.55947549999996,10.5355711,1
40.0,5000.0,33.22585253,664.5170506000001,9000.0,273.3606591,6.7861270320000004,1
23.0,6000.0,23.51830186,470.36603729999996,8000.0,440.2775534,6.8393878720000005,1
31.0,10000.0,60.26241279,602.6241279,5000.0,464.6740416999999,6.969546627000001,1
36.0,10000.0,49.70035105,497.00351050000006,6000.0,499.67702819999994,5.97177639,1
35.0,9000.0,43.71922311,437.1922311000001,6000.0,229.27384130000002,11.474094099999999,0
20.0,10000.0,70.94042214,709.4042214,6000.0,470.43171399999994,7.042077945,1
28.0,6000.0,34.31117414,343.11174139999997,6000.0,370.0830351,4.203333456,0
20.0,7000.0,20.71119149,414.22382989999994,7000.0,490.0646915,8.163318562,1
32.0,10000.0,36.44366262,364.43662620000003,8000.0,348.6538122,9.772545239,0
38.0,9000.0,47.87222034,478.7222034,9000.0,527.6452224,11.25230477,0
19.0,6000.0,49.54842955,495.48429550000003,8000.0,307.4928457,7.081010632000001,1
46.0,6000.0,35.68627522,713.7255044,5000.0,488.6071828,8.079233397000001,1
22.0,9000.0,51.68043978,516.8043978000001,7000.0,411.44048369999996,10.9154985,1
38.0,5000.0,29.00269203,580.0538407,5000.0,335.3726488,7.088391724,1
56.0,10000.0,44.30236941,443.02369410000006,7000.0,449.91801339999995,6.538265598,0
30.0,6000.0,34.72851874,694.5703748,7000.0,422.8741256,9.001107229,1
55.0,7000.0,44.67872651,446.78726510000007,9000.0,509.00781860000006,10.59826457,0
34.0,7000.0,64.04260522,640.4260522000001,8000.0,321.601471,7.240113206,1
23.0,7000.0,16.33857079,326.7714157,7000.0,327.1419188,8.428744384,0
25.0,8000.0,57.21932352,572.1932352000001,7000.0,433.26321169999994,7.249665436,1
31.0,8000.0,80.01025707,800.1025707,8000.0,289.750831,7.124356451000001,1
35.0,15000.0,49.25346238,492.53462379999996,7000.0,362.3880082,5.888105982999999,1
25.0,9000.0,74.6002848,746.0028480000001,7000.0,327.7468137,5.763965315,1
24.0,8000.0,72.10054601,721.0054600999999,8000.0,391.7488849,6.531152245,1
32.0,6000.0,56.68854883,566.8854882999999,6000.0,474.5882963,8.116236358,1
18.0,8000.0,61.72121497,617.2121497,6000.0,431.8996578,8.676184297999999,1
36.0,6000.0,76.73881691,767.3881691,9000.0,326.13008010000004,6.28161848,1
26.0,7000.0,33.69226582,673.8453165,7000.0,315.2916232,8.800546766,1
26.0,10000.0,67.64403529,676.4403529,6000.0,478.9438879,8.545456043,1
31.0,7000.0,34.55797834,345.5797834,7000.0,380.7516486,7.683256313999999,0
33.0,9000.0,51.86315465,518.6315465,7000.0,374.0381187,7.75657862,1
34.0,8000.0,35.74610372,357.4610372,5000.0,470.6178706,4.213401816,0
25.0,9000.0,68.62825439,686.2825439,6000.0,338.7042268,6.443213073,1
33.0,10000.0,60.94781954,609.4781954,7000.0,354.6124474,8.214330644,1
28.0,8000.0,62.99719408,629.9719408,9000.0,350.9035859,6.086919367,1
23.0,10000.0,63.11169278,631.1169278,8000.0,308.9047446000001,6.1633052710000005,0
34.0,9000.0,61.06338404,610.6338404,6000.0,348.2617791,12.04428283,1
35.0,5000.0,24.66400707,493.2801414,8000.0,456.3333238,9.064038358,1
37.0,8000.0,69.1808449,691.808449,7000.0,465.5743109,8.950165794,1
18.0,10000.0,70.10885943,701.0885943,6000.0,318.6693403,7.761128201,1
28.0,9000.0,87.90081649,879.0081649,8000.0,540.3864246,9.34061946,1
50.0,9000.0,85.0240668,850.2406679999999,6000.0,305.1600308,6.941133966000001,1
23.0,10000.0,50.36244985,503.6244985,8000.0,414.1136111,7.8043955689999995,1
24.0,9000.0,31.32639559,313.2639559,7000.0,519.2048045,10.67863102,0
33.0,10000.0,56.27332712,562.7332712,8000.0,371.1464267,10.70820032,0
28.0,8000.0,32.08074676,641.6149351,7000.0,469.36456560000005,8.277495516,1
36.0,6000.0,41.19539873,411.9539873,7000.0,468.5031445,7.202602816000001,0
24.0,10000.0,71.55161509999999,715.5161509999999,6000.0,393.689835,9.860066027,1
21.0,9000.0,65.28261437,652.8261437000001,9000.0,413.09746889999997,5.974569691,1
19.0,10000.0,60.18667161,601.8667161000001,8000.0,328.174484,12.6871758,1
36.0,10000.0,47.77493566,477.74935660000006,7000.0,398.56485530000003,10.63983895,0
36.0,6000.0,58.274644200000004,582.746442,10000.0,335.7160697,8.391751649,1
28.0,10000.0,68.51031991,685.1031991,9000.0,503.60746960000006,7.318974376,1
18.0,5000.0,29.79452179,297.94521789999993,7000.0,260.15808849999996,7.857581431,0
26.0,9000.0,24.89776074,497.9552148,3000.0,391.9414742,8.795550527,1
32.0,9000.0,62.05047323,620.5047323,8000.0,536.9368573,7.804782595,1
18.0,10000.0,48.98521878,489.8521878,4000.0,334.5035481,8.904884826,1
41.0,8000.0,66.80128458,668.0128457999999,6000.0,365.5030387,10.165856199999999,1
36.0,5000.0,27.39514191,547.9028381,10000.0,371.26788500000004,9.9988054,1
40.0,6000.0,20.77108207,415.4216415,8000.0,362.5971947,6.59536265,0
46.0,10000.0,42.02844171,420.2844171,8000.0,291.3133483,8.674996315,0
40.0,7000.0,23.74735419,474.9470839,8000.0,470.3044079,8.381420441,0
31.0,9000.0,68.26512317,682.6512317,8000.0,447.8129203,6.84796941,1
27.0,10000.0,65.62734716,656.2734716,5000.0,450.0951324,8.984742302,1
29.0,10000.0,66.94983467,669.4983467000001,5000.0,414.6276885,10.588892900000001,1
28.0,10000.0,54.70809604,547.0809604,8000.0,466.95689450000003,11.18413761,0
27.0,9000.0,42.10184713,421.01847130000004,8000.0,472.00863780000003,10.36243677,0
27.0,8000.0,59.06839839,590.6839838999999,6000.0,356.3477671,9.714242146,1
34.0,10000.0,41.18155801,411.81558010000003,6000.0,411.72688270000003,6.130773737999999,0
37.0,9000.0,33.59438848,671.8877696000001,9000.0,470.69475889999995,8.332535854,1
43.0,8000.0,74.85994518,748.5994517999999,5000.0,540.7536265,7.956746493,1
39.0,6000.0,70.66390112,706.6390112,6000.0,442.44844220000004,9.141696819,1
34.0,10000.0,41.02039334,410.2039334,7000.0,366.9380068,8.136344597999999,0
21.0,9000.0,69.23683943,692.3683943,7000.0,312.0308771,6.219058894,1
36.0,10000.0,60.33718425,603.3718425,6000.0,285.3368343,8.188228753999999,1
24.0,10000.0,55.32095934,553.2095933999999,5000.0,513.5423791999999,10.1993281,1
26.0,7000.0,56.84581024,568.4581024,6000.0,372.2178276,8.369874033,1
36.0,10000.0,67.73177184,677.3177184,9000.0,479.30223099999995,7.997320969,1
36.0,7000.0,30.33337199,606.6674397999999,6000.0,421.46818909999996,6.159767546,1
26.0,8000.0,67.06395481,670.6395481000001,6000.0,314.385275,7.51355541,1
20.0,7000.0,72.12582145,721.2582145,9000.0,301.360557,9.033881655,1
39.0,10000.0,24.78321978,247.83219780000002,6000.0,456.8345447,7.26577431,0
30.0,8000.0,29.71351572,594.2703144999999,7000.0,456.40516389999993,8.525981076,1
34.0,7000.0,35.16028528,703.2057056,10000.0,505.4936596,7.27489804,1
33.0,10000.0,65.72427398,657.2427397999999,7000.0,521.4080041999999,6.949156541,1
24.0,7000.0,28.16443556,281.64435560000004,9000.0,439.44984230000006,10.23611275,0
34.0,10000.0,37.61861495,376.1861495,6000.0,391.7218554,6.521602577,0
22.0,10000.0,38.16534035,381.6534035,6000.0,330.0605753,7.087114041,0
25.0,7000.0,26.73515002,534.7030005,9000.0,552.3498565,8.093675225,1
19.0,5000.0,29.57884009,591.5768017000001,9000.0,524.1233781000001,7.379967027,1
29.0,10000.0,65.00023421,650.0023421,7000.0,408.9308262,9.783343721,1
31.0,7000.0,27.72803022,554.5606044,7000.0,424.59960880000006,11.12134818,1
21.0,10000.0,49.14521766,491.4521766,4000.0,483.903064,8.249650905,1
21.0,7000.0,24.29020934,485.80418679999997,8000.0,390.4122167,11.42453712,1
24.0,8000.0,23.81052334,476.2104669,8000.0,390.3237631,6.791246452,0
37.0,10000.0,62.03890917,620.3890917,6000.0,584.8733628,6.747741919,1
18.0,10000.0,30.63699808,306.3699808,5000.0,354.6213525,11.52701445,0
40.0,10000.0,26.54215781,265.4215781,6000.0,433.7792381,10.17284123,0
29.0,10000.0,67.51978987,675.1978987000001,6000.0,516.2836558,6.280597752,1
20.0,10000.0,58.3931936,583.9319360000001,7000.0,371.40101880000003,6.057395702999999,1
42.0,10000.0,35.70925946,357.09259460000004,5000.0,329.8286589,8.405826446,0
30.0,8000.0,49.11078468,491.10784680000006,8000.0,462.5829984,5.41699274,1
35.0,7000.0,35.85819559,358.58195589999997,5000.0,426.406,7.455423668,0
32.0,10000.0,67.99222191,679.9222191,8000.0,395.83124449999997,8.274328387,1
18.0,10000.0,57.066740100000004,570.6674009999999,7000.0,335.70331489999995,12.69416719,1
20.0,8000.0,77.28136309,772.8136308999999,7000.0,338.933155,7.537260875,1
25.0,5000.0,16.75373878,335.0747757,6000.0,500.8477826,6.025705512,0
19.0,8000.0,51.81999469,518.1999469,6000.0,374.1022454,6.774863978,1
47.0,7000.0,54.75480531,547.5480531000001,8000.0,420.8754837,10.05099018,0
28.0,5000.0,31.80944168,636.1888337,6000.0,541.6041219,7.416241938,1
23.0,10000.0,68.01639149,680.1639149,9000.0,433.34913059999997,8.455007639,1
23.0,10000.0,61.41719087,614.1719087,6000.0,375.5224415,11.55028228,1
44.0,10000.0,58.62603839,586.2603839,8000.0,398.31444419999997,7.931267781,0
41.0,7000.0,66.05553407,660.5553407000001,6000.0,422.82109289999994,8.804575802,1
30.0,10000.0,56.98725473,569.8725473,7000.0,487.0439859,8.013460686,1
33.0,9000.0,67.32492709,673.2492708999999,8000.0,378.8586307,8.655691381,1
31.0,8000.0,54.03248815,540.3248815000001,7000.0,380.6793078,10.46967315,1
35.0,10000.0,43.34756202,433.4756202,8000.0,427.96210870000004,9.857220462,0
28.0,10000.0,54.70025108,547.0025107999999,8000.0,464.50755810000004,11.61634025,0
25.0,10000.0,57.85019249,578.5019249,7000.0,441.637645,4.706609633999999,1
34.0,8000.0,28.21391233,564.2782466,7000.0,520.9140551,5.036199573,1
27.0,6000.0,26.9322152,538.644304,7000.0,401.77423010000007,5.867461597,1
29.0,8000.0,33.95781522,679.1563045,5000.0,487.81133880000004,9.008524875,1
35.0,6000.0,20.1829831,201.829831,5000.0,297.14062939999997,8.806815524,0
20.0,9000.0,54.565135,545.65135,5000.0,339.8524001,5.9792178929999995,1
40.0,7000.0,75.25337244,752.5337244,7000.0,363.81573,9.834237816,1
35.0,9000.0,27.6265706,552.5314121,9000.0,360.6433002,4.792001689,0
37.0,5000.0,30.55270423,611.0540844999999,6000.0,386.99661519999995,9.766114643,1
33.0,7000.0,41.20696418,824.1392837000001,6000.0,378.6915043,8.330257316,1
22.0,7000.0,37.2818278,372.81827799999996,6000.0,513.8354955,9.313717886000001,0
36.0,8000.0,26.43516002,528.7032004,9000.0,342.5336896,8.686095025,0
36.0,6000.0,28.9625436,579.2508719,8000.0,351.2985805,6.80396686,1
28.0,9000.0,51.00530595,510.05305949999996,7000.0,547.2453717,11.452885400000001,1
31.0,15000.0,45.58403366,455.84033660000006,7000.0,404.8500072,8.856059644,1
21.0,6000.0,28.12551536,562.5103071000001,8000.0,414.0933737,6.313132675,0
34.0,9000.0,54.23132074,542.3132074,8000.0,171.4643153,6.61848463,1
28.0,10000.0,40.23215056,402.3215056,8000.0,335.17870930000004,6.207405737,0
56.0,15000.0,45.97898149,459.7898149,6000.0,534.8906781000001,8.928402512,0
44.0,8000.0,49.94361614,499.4361614,7000.0,351.6294549,8.536500886,0
35.0,7000.0,24.95537766,499.1075532,6000.0,324.8693375,9.992812812999999,0
30.0,5000.0,33.58870143,671.7740286000001,6000.0,429.70611219999995,11.45304243,1
28.0,10000.0,43.54217013,435.42170130000005,7000.0,468.3358898,6.083270408,0
21.0,8000.0,53.25972483,532.5972483,6000.0,505.85250870000004,9.345401526,1
30.0,9000.0,78.57324244,785.7324244,7000.0,397.2455251,9.168592008,1
29.0,6000.0,55.14188698,551.4188698,7000.0,379.56907,7.574889978,1
38.0,10000.0,78.45695511,784.5695511,4000.0,564.5319234,6.703149223,1
22.0,8000.0,40.76081263,407.60812630000004,4000.0,411.6515684,10.68288914,0
27.0,6000.0,71.23020554,712.3020554,8000.0,439.06286289999997,6.26321706,1
35.0,10000.0,57.16445784,571.6445784,8000.0,460.3776227,5.841504864,1
33.0,8000.0,32.57063958,651.4127916,6000.0,491.13840660000005,5.8113491260000005,1
56.0,5000.0,37.76811044,755.3622088,5000.0,353.42296699999997,9.403781835,1
21.0,10000.0,55.78663294,557.8663293999999,6000.0,524.5582208999999,8.585385149,1
22.0,10000.0,52.63478814,526.3478813999999,7000.0,475.4521807,6.9839978810000005,0
37.0,6000.0,13.94469674,278.8939348,8000.0,445.6194223,5.747392774,0
33.0,10000.0,76.5334146,765.334146,7000.0,490.91035139999997,9.430804592000001,1
37.0,5000.0,63.88010527,638.8010527,7000.0,416.4825244,7.061697797999999,1
19.0,5000.0,33.62809628,672.5619256,9000.0,474.8130131,7.942302159,1
22.0,8000.0,75.40241896,754.0241896000001,7000.0,427.44357560000003,10.5983543,1
31.0,7000.0,26.64588806,532.9177612,4000.0,364.8149146,7.738846995,1
34.0,8000.0,49.719159600000005,497.191596,6000.0,247.89605440000003,8.975773559,1
20.0,9000.0,53.32540943,533.2540943,8000.0,335.3857368,5.302658636,1
35.0,8000.0,54.84641882,548.4641882,8000.0,312.7150595,10.81647245,1
31.0,9000.0,48.96286117,489.62861169999996,5000.0,512.7763286,5.827389491,1
25.0,7000.0,31.484249699999996,629.6849938999999,7000.0,370.32690299999996,6.350244032999999,1
56.0,15000.0,61.58982731,615.8982731000001,8000.0,378.6178172,11.65671644,0
28.0,9000.0,25.57256714,511.4513427,5000.0,485.1801816000001,8.878441117000001,1
36.0,7000.0,21.51685506,430.33710130000003,7000.0,341.62962339999996,9.347926066,0
25.0,9000.0,45.65580103,456.55801030000003,6000.0,430.8976602,9.280232937000001,0
35.0,7000.0,31.24637604,312.46376039999996,6000.0,387.5770079,8.045281437,0
37.0,9000.0,52.52198771,525.2198771000001,7000.0,359.46759439999994,8.240593626,1
31.0,10000.0,50.06328107,500.6328107,7000.0,203.6719803,9.770777986,1
29.0,6000.0,69.82683387,698.2683387,9000.0,412.7027503,8.593302069,1
36.0,10000.0,46.30140573,463.0140573,6000.0,394.9986066,9.743828777000001,0
40.0,7000.0,24.21448748,484.28974960000005,8000.0,267.4025886,6.129487265,0
37.0,7000.0,24.58687874,491.73757479999995,6000.0,385.6784085,9.380143952000001,1
32.0,9000.0,54.68396872,546.8396872000001,7000.0,494.7970318,7.2051845320000005,1
38.0,10000.0,48.97060182,489.7060182,8000.0,429.4011069,6.989753156,0
37.0,8000.0,66.85716202,668.5716202000001,7000.0,421.26137489999996,5.3720366639999995,1
27.0,15000.0,50.11260404,501.1260404,5000.0,334.9872101,6.687788723,1
28.0,7000.0,32.15990108,643.1980217,8000.0,412.16100750000004,9.129152289,1
48.0,10000.0,59.60253009,596.0253008999999,8000.0,402.5843683,7.133672299,0
23.0,9000.0,60.38549818,603.8549818,7000.0,361.7164332,3.824744973,1
28.0,8000.0,70.03367444,700.3367444,5000.0,438.7420143,9.954777144,1
33.0,8000.0,30.8327664,308.327664,8000.0,348.7530466,7.561768689,0
23.0,10000.0,51.37129472,513.7129472,6000.0,404.0149277,6.924038336000001,1
33.0,10000.0,57.589144499999996,575.891445,6000.0,287.1221557,6.791044345,1
37.0,9000.0,38.01124857,380.1124857,7000.0,256.2416244,4.937181094,0
20.0,10000.0,66.08536898,660.8536897999999,7000.0,327.1889367,7.975533926000001,1
34.0,10000.0,47.80494294,478.04942939999995,6000.0,460.4185038,9.266483455,1
34.0,9000.0,77.10798632,771.0798632,6000.0,384.1660271,8.215251515,1
41.0,8000.0,25.16864934,503.3729868,8000.0,467.27340630000003,10.37253505,0
24.0,8000.0,62.83810624,628.3810624,8000.0,426.778346,6.533511226,1
37.0,7000.0,30.57789022,611.5578045,6000.0,407.6438751,8.479491037,1
23.0,7000.0,63.85261088,638.5261088,7000.0,423.6642174,9.211656284,1
42.0,8000.0,33.25644649,332.56446489999996,7000.0,349.5212557,8.065997512000001,0
36.0,10000.0,67.64805226,676.4805226,7000.0,358.4981008,7.40133428,1
26.0,7000.0,57.76172220000001,577.617222,8000.0,471.6698975,7.955224025,1
30.0,10000.0,64.94942018,649.4942017999999,5000.0,389.7211068,9.56438861,1
33.0,6000.0,41.3520918,413.520918,7000.0,446.91243380000003,5.41785797,0
33.0,10000.0,82.46470628,824.6470628,9000.0,342.4828358,11.41256179,1
28.0,7000.0,26.765563699999998,535.3112739000001,9000.0,406.39146489999996,8.247911142000001,1
26.0,9000.0,60.15045409,601.5045409,8000.0,328.2596558,8.423400767999999,1
39.0,10000.0,44.16928266,441.6928266,8000.0,441.52680539999994,6.5984921210000005,0
36.0,7000.0,29.83747024,596.7494048,7000.0,359.0323318,7.595840738,1
22.0,8000.0,23.99359194,479.8718387,7000.0,414.5632843,7.4287913560000005,1
29.0,6000.0,31.88688401,637.7376801,5000.0,490.43721789999995,10.22756548,1
28.0,10000.0,78.14783338,781.4783338,7000.0,298.67677630000003,9.497868055,1
26.0,9000.0,83.53633967,835.3633967000001,8000.0,350.0747597,6.749442597000001,1
30.0,9000.0,66.61936373,666.1936373,5000.0,360.94479029999997,6.570679688999999,1
33.0,8000.0,30.30266841,606.0533681,6000.0,279.861202,9.674758358,1
34.0,10000.0,29.4210338,294.210338,8000.0,401.0776186,9.599083259,0
37.0,7000.0,41.77702592,417.7702592,4000.0,393.75694389999995,5.461606432000001,1
20.0,7000.0,28.64954274,572.9908548,6000.0,309.74553149999997,7.292788428,1
36.0,8000.0,40.65097093,406.50970930000005,7000.0,404.1775682,9.426048567,1
37.0,9000.0,57.16827369,571.6827369,7000.0,449.3123136,11.79184244,1
30.0,8000.0,42.30671775,423.0671775,6000.0,417.1899057,8.191771482,0
32.0,9000.0,20.52147782,205.21477819999998,4000.0,263.9975139,7.577188938,0
21.0,10000.0,58.06671335,580.6671335,6000.0,289.257985,8.733525902,1
23.0,10000.0,47.60710853,476.0710853,7000.0,457.7391458000001,8.217305955,0
37.0,5000.0,74.20250353,742.0250352999999,9000.0,484.57706179999997,9.45989369,1
29.0,8000.0,33.19715439,331.9715439,5000.0,402.35250160000004,4.578916711000001,0
19.0,10000.0,51.69977165,516.9977165,4000.0,340.5410726,8.052385549,1
32.0,10000.0,55.87301306,558.7301305999999,8000.0,336.2673019,6.604314147,0
21.0,7000.0,68.31986116,683.1986116,8000.0,297.28288019999997,8.967973844,1
22.0,8000.0,40.72911959,407.2911959,7000.0,395.87267169999996,5.6770568070000005,0
20.0,9000.0,39.15323541,391.5323541,7000.0,279.4717488,6.519470557999999,0
22.0,7000.0,28.71577668,574.3155336,8000.0,446.54387419999995,6.392443993,0
30.0,9000.0,76.65301068,766.5301068,8000.0,562.4501945000001,6.127345513,1
27.0,10000.0,57.12791755,571.2791755,9000.0,457.6732597,7.517888127999999,1
18.0,8000.0,18.79142478,375.8284957,6000.0,378.5111926000001,10.41741536,1
35.0,8000.0,45.70254418,457.02544180000007,5000.0,344.81831569999997,3.713072003,1
23.0,9000.0,85.7908657,857.9086570000001,8000.0,386.3441391,10.30479802,1
33.0,6000.0,39.52218777,790.4437554,7000.0,279.6623373,9.78280186,1
34.0,7000.0,65.76209920000001,657.620992,9000.0,530.8554853,2.638507145,1
34.0,9000.0,47.38240869,473.8240869,8000.0,400.06209069999994,7.828726079,0
22.0,9000.0,59.22324797,592.2324797,7000.0,293.6874254,9.972600096,1
26.0,6000.0,52.9582774,529.582774,7000.0,336.3554385,8.486013516,1
29.0,8000.0,43.50430563,435.0430563,9000.0,356.070107,11.54931666,1
47.0,8000.0,19.47545068,389.5090137,8000.0,384.03919360000003,8.059103638,0
22.0,7000.0,52.27837483,522.7837483,8000.0,402.45822119999997,4.916147539,1
28.0,9000.0,47.48731086,474.8731086,4000.0,452.58293489999994,5.43277772,0
22.0,8000.0,62.07941238,620.7941238,7000.0,363.875845,8.302296881,0
30.0,10000.0,68.41091267,684.1091267,6000.0,498.4873609,7.7989020060000005,1
39.0,6000.0,12.83946556,256.7893113,6000.0,398.3409892,9.436845271000001,0
25.0,9000.0,75.88875491,758.8875491,9000.0,437.71717939999996,8.647718252,1
28.0,8000.0,63.91836899999999,639.1836900000001,7000.0,429.8264348999999,7.170842894,1
26.0,9000.0,72.33806359,723.3806359,4000.0,326.64879210000004,6.736373482,1
36.0,10000.0,76.77391889,767.7391888999999,6000.0,350.9412165,8.696179843,1
35.0,6000.0,30.34465396,606.8930791,7000.0,309.36488239999994,6.093488551,1
50.0,10000.0,57.24738222,572.4738222,8000.0,243.16208160000002,3.6864663560000004,0
21.0,8000.0,27.5621029,551.2420581,5000.0,518.8929339,7.434858512000001,1
29.0,10000.0,60.19644215,601.9644215,7000.0,425.0801738,3.495209402,1
27.0,7000.0,78.45879049,784.5879049,9000.0,394.22456139999997,9.559145044,1
21.0,9000.0,67.34613748,673.4613747999999,8000.0,422.66385710000003,10.63366578,1
31.0,10000.0,57.11250472,571.1250472,8000.0,308.0055793,9.739225803,0
28.0,7000.0,22.00518767,440.1037533,5000.0,309.0429288,8.245642265,1
24.0,10000.0,58.53143147,585.3143147000001,8000.0,999.0,8.775686225,1
42.0,10000.0,45.99731137,459.9731137,8000.0,999.0,5.590741137999999,0
27.0,6000.0,30.82726607,616.5453215,7000.0,390.7045329,8.498620653,1
35.0,10000.0,59.01689338,590.1689338,8000.0,432.3601038,8.3275551,0
30.0,9000.0,61.08677927,610.8677927,8000.0,407.7398261,6.032749477,0
27.0,9000.0,76.4527537,764.527537,9000.0,390.5575955,8.875185400000001,1
22.0,7000.0,64.70341739,647.0341739,8000.0,463.40183219999994,7.0838474620000005,1
31.0,8000.0,60.48792992,604.8792992000001,5000.0,477.6974818,8.153435512,1
18.0,6000.0,25.6064867,512.129734,5000.0,412.23183739999996,9.149399866,1
26.0,6000.0,12.93584746,258.7169493,7000.0,388.9670255,7.731280184,0
29.0,15000.0,54.47589831,544.7589831,8000.0,186.6871961,9.65303413,1
18.0,9000.0,45.4820859,454.820859,7000.0,310.46182410000006,4.96139731,0
