Id,Target
2434,2222759672026612.0
2435,-1192406414472584.0
2436,-3.2920461197508404e+16
2437,-5.804876237598078e+16
2438,-2.3127935475282324e+16
2439,-1.7225310696154488e+16
2440,-1.4169745295212684e+16
2441,-1.5870909758288828e+16
2442,-1.4922823988570936e+16
2443,-1.0595788537411224e+16
2444,-2.621605945606797e+16
2445,-6.007828264693413e+16
2446,1.5749759310248596e+16
2447,-121376809385064.0
2448,-2.077518481838694e+16
2449,-2.8489322893650224e+16
2450,1308240322014816.0
2451,-2.233984355570356e+16
2452,3.4843010223622852e+16
2453,-3.0120683844611956e+16
2454,-3164687935205336.0
2455,-3.7503816715896216e+16
2456,-1.2189179019646276e+16
2457,-2.2198277174022624e+16
2458,-2.9800535984138604e+16
2459,-2.163710391130368e+16
2460,-9634254366094312.0
2461,-1.3359715501475424e+16
2462,-1185682874029168.0
2463,-1.5032605148859168e+16
2464,2.6045684715852292e+16
2465,-1.5867920665094528e+16
2466,-9564368394855636.0
2467,-2.3665353027603612e+16
2468,-1.68267813873691e+16
2469,-8402509153153852.0
2470,3.411536049097378e+16
2471,-2.1954257872589964e+16
2472,2.33651836333957e+16
2473,-2.79314975010136e+16
2474,-1.4596825578277768e+16
2475,2.8979910454682724e+16
2476,-2.2152094913386252e+16
2477,-1.9886472984411296e+16
2478,1.8388125351975812e+16
2479,-2.647768360594149e+16
2480,-6.733097138916155e+16
2481,-6.933401633139112e+16
2482,-2.9672448558299996e+16
2483,-4.425281097680599e+16
2484,-5.838477771417664e+16
2485,-5.435840096760182e+16
2486,-2.6907297857692996e+16
2487,4.584009442600394e+16
2488,-1.9156864616331704e+16
2489,1614242885605352.0
2490,-6.311452184593638e+16
2491,-2.8167350807713344e+16
2492,-4.593814735321947e+16
2493,-2491009416192392.0
2494,2.5867491394861876e+16
2495,-4640864710067896.0
2496,8.244405971800163e+16
2497,-54758685296824.0
2498,-2.638157590347107e+16
2499,-3.1748461375386744e+16
2500,-6.92684643142739e+16
2501,1.15684043832109e+16
2502,-2854512502241368.0
2503,-4179865143811040.0
2504,1.4849095507867844e+16
2505,6826933301494068.0
2506,4.028304346944602e+16
2507,7.996693925736197e+16
2508,4.028304346944269e+16
2509,3.1777307040643508e+16
2510,2.7772086798897892e+16
2511,9588342476524276.0
2512,1731518787746776.0
2513,-2.1745130480839316e+16
2514,-3.5220525287895976e+16
2515,-1.4269662548464592e+16
2516,-2.760286659011795e+16
2517,-1.5961049999315788e+16
2518,-8195640208727360.0
2519,7384059815338260.0
2520,-5190430058088888.0
2521,-2861583712043272.0
2522,2970624545731332.0
2523,-2.587764766848568e+16
2524,-1.3853523581838496e+16
2525,-2.542307935461221e+16
2526,-1.2737632445649788e+16
2527,-5.278945161483398e+16
2528,-5.78205075454299e+16
2529,-2.7886196126498564e+16
2530,-3.2756480920655852e+16
2531,3.2443481013396356e+16
2532,6776472231948404.0
2533,-1025283715379000.0
2534,-3553267993051496.0
2535,4.599888430057093e+16
2536,1.4324723549776852e+16
2537,9016619353590484.0
2538,-1.4294330617625676e+16
2539,-2108179907721512.0
2540,1.4442038806240948e+16
2541,-1.3905033171247792e+16
2542,-1.1088887560010064e+16
2543,-2.3890771352275096e+16
2544,-7.080363285711848e+16
2545,-1.7565347248678808e+16
2546,2226903043084352.0
2547,-1.3498327581598528e+16
2548,7878915302119828.0
2549,-2.049599059177427e+16
2550,2.913347537065485e+17
2551,-1.7938570352891068e+16
2552,-8.00085666173335e+16
2553,-1.814024121824093e+16
2554,3521222064298452.0
2555,-5.37047587512088e+16
2556,-3.4775565445193308e+16
2557,-2.796211733035232e+16
2558,4.276629510439014e+16
2559,1.7599191702084932e+16
2560,-2.0244788640316624e+16
2561,-3.5765762267628172e+16
2562,-1.3322537284322868e+16
2563,-1.7540600402289152e+16
2564,-1178717480827920.0
2565,-1.3322019727093784e+16
2566,1.3938339946022148e+16
2567,-2.040975451471331e+16
2568,-4.922042998775307e+16
2569,2.161217197943282e+16
2570,-3.944580104555426e+16
2571,4.27552673962203e+16
2572,-1.4870345873645396e+16
2573,4.105414982684566e+16
2574,8.874832280841186e+16
2575,-2.464528100874939e+16
2576,-171713635362472.0
2577,-6383819481994628.0
2578,-2.7137959751689964e+16
2579,-5.408997839805512e+16
2580,1.4118958497796884e+16
2581,-1.3022124489237712e+16
2582,-1.984766609646465e+16
2583,2.6628554046405204e+16
2584,321882542473752.0
2585,1.6193305393378372e+16
2586,1.1225255715205988e+16
2587,1.7484189319123508e+16
2588,-6.22850977444693e+16
2589,-1.7411298631622372e+16
2590,2.1725144026709412e+16
2591,6.447351486342746e+16
2592,4.348332184568206e+16
2593,2.9063521608119148e+16
2594,-87923310433976.0
2595,1.0550175308382996e+16
2596,5.315918077483736e+16
2597,2.7466123957630452e+16
2598,2.866891994080506e+16
2599,5.440413858770256e+16
2600,3.928775006757312e+16
2601,-8.740265941429506e+16
2602,-3.654845194895543e+16
2603,-4.175522050468256e+16
2604,-3.7459506395867176e+16
2605,-3.4809166186640664e+16
2606,-1.931823689326383e+16
2607,6854104487603796.0
2608,2.661228391770234e+16
2609,-2.0309912430531508e+16
2610,-3.4249792920297064e+16
2611,2.798719492331338e+16
2612,-6766070719116936.0
2613,-3.1251508618066276e+16
2614,-2.5318842015754784e+16
2615,-3.5099985218613156e+16
2616,-1.589954393349188e+16
2617,4.160041203447382e+16
2618,1.660650431200626e+16
2619,5.658830193587842e+16
2620,-1.3733341785672868e+16
2621,-6870967457886296.0
2622,-1948214303711240.0
2623,1.9426565928185908e+16
2624,5.724707001873282e+16
2625,9.0543545910174e+16
2626,-3589959861440984.0
2627,4044086625081620.0
2628,4.849730213592826e+16
2629,7.87840263735718e+16
2630,3.003861348935302e+16
2631,7.019196458043144e+16
2632,5.575992928170957e+16
2633,3.728549951125274e+16
2634,5.744797291612856e+16
2635,-1.1668003216864328e+16
2636,6966772098001796.0
2637,-1.3043666504286328e+16
2638,1.4316587948910164e+16
2639,5811938396510468.0
2640,-9132067667165840.0
2641,-7.048269842355224e+16
2642,1.6151256144159684e+16
2643,-3.5962943477048416e+16
2644,-1.8466278682717444e+16
2645,-4.122157822777429e+16
2646,-4.391268556872866e+16
2647,-3.8599479831047256e+16
2648,-2.3701434901619236e+16
2649,1154473605884104.0
2650,-4.651691028723766e+16
2651,-8868341052461656.0
2652,6.008457671744022e+16
2653,3.773978118890838e+16
2654,4.730907081163365e+16
2655,4.757611481567016e+16
2656,2.5048247828955076e+16
2657,4.119684020731032e+16
2658,3.1748853477139356e+16
2659,2.6762508418758596e+16
2660,4.649005740850979e+16
2661,4.331232570717339e+16
2662,4.129939536938512e+16
2663,2.7917877435141476e+16
2664,3.0115720402511556e+16
2665,3.617996506561554e+16
2666,3.875843828698256e+16
2667,-1.5362811636842078e+16
2668,-1.3879080008136508e+16
2669,1.4118459050936676e+16
2670,2.623737425774738e+16
2671,-1.3879080008136156e+16
2672,1.1793020896704004e+16
2673,1.9662733079565636e+16
2674,2.1879551832098532e+16
2675,-876640535554796.0
2676,-5084449389385128.0
2677,5796014386932564.0
2678,2.5820175844933412e+16
2679,1.1405537384863492e+16
2680,2.6840230131218468e+16
2681,5.740030697101766e+16
2682,4.83211669430007e+16
2683,-8544562861986376.0
2684,2.7482278034249156e+16
2685,-2.063420147311461e+16
2686,1.8886262798237844e+16
2687,3.1165507052709276e+16
2688,2.8517758162419132e+16
2689,1.0069855724114564e+16
2690,7.455763700197054e+16
2691,-1472558387051512.0
2692,-931855956599160.0
2693,2.0104684524258836e+16
2694,-1656054020651564.0
2695,-438074680567032.0
2696,-7097691064203624.0
2697,6227941733226932.0
2698,-7210377643932156.0
2699,1.370355207062338e+16
2700,3382174837932564.0
2701,-2.5838213355338524e+16
2702,-1.3472499667795088e+16
2703,135410364856888.0
2704,-4885430269373208.0
2705,-1.7371277934519568e+16
2706,-4.1949340868262984e+16
2707,-1.956966032007551e+16
2708,-1.5225984946604912e+16
2709,-2.3816887016697324e+16
2710,-2.203219399541864e+16
2711,4.20124250047459e+16
2712,5.305475930159371e+16
2713,-685314754701352.0
2714,-3.4670984117846348e+16
2715,-1.4026112021060164e+16
2716,-3.5999672555466652e+16
2717,-6761688793490800.0
2718,3.3695034247434004e+16
2719,-3911575695570032.0
2720,5712768329440884.0
2721,-1.3359310269155412e+16
2722,-3.807325433217452e+16
2723,-1.9440234536537056e+16
2724,-2.666555836698732e+16
2725,-1.3642289301915224e+16
2726,-3.5956563152553932e+16
2727,1863109791564928.0
2728,-3.9744230879848424e+16
2729,-1.8702290398417404e+16
2730,3446635561226548.0
2731,-3.1099666210242544e+16
2732,-1.0432111585355848e+16
2733,1.3586295282864964e+16
2734,3.5107982948966492e+16
2735,-4179718153656200.0
2736,2908386310728296.0
2737,-2.0784903919545764e+16
2738,3.4989353268604884e+16
2739,1165953901698760.0
2740,-1.1606131496558488e+16
2741,9972555858334292.0
2742,1.0132792047072212e+16
2743,-1.3563576069147604e+16
2744,-8530680444645640.0
2745,-1.3895732431434e+16
2746,-1.6147599875933512e+16
2747,1.281106352346474e+16
2748,-1.571550619707156e+16
2749,-1.5216956995634808e+16
2750,-7.894218200193078e+16
2751,-2.6751432283809196e+16
2752,5.427649070179472e+16
2753,9576577180945268.0
2754,5.711651971691136e+16
2755,-1.1481006857120472e+16
2756,-3.5470138450989116e+16
2757,-3.5308348573373084e+16
2758,-4.984803687926059e+16
2759,-1.3312857794836032e+16
2760,7942467613854116.0
2761,-5440129731290760.0
2762,-1482726244158680.0
2763,3.671647148756464e+16
2764,2695311175555144.0
2765,6.30927283716008e+16
2766,-6816829922829336.0
2767,-2.5432684556042532e+16
2768,3.2724294981411156e+16
2769,-5509455660574824.0
2770,-1.419667821115662e+16
2771,-2.64851048179133e+16
2772,-1.680845456622922e+16
2773,9854712058185396.0
2774,1.5374357503358196e+16
2775,1.0914230731538644e+16
2776,-9908330146702728.0
2777,-1.3078689975210064e+16
2778,-3.9510482671131304e+16
2779,1.4738835966626468e+16
2780,-1.6195717825343368e+16
2781,-2.487290146446539e+16
2782,-2.780074791612239e+16
2783,-1.7829437442293224e+16
2784,-1.946459887419999e+16
2785,-7673087431941608.0
2786,-5.6219121825464216e+16
2787,-1.7802858422402716e+16
2788,-2.5859402398922812e+16
2789,2.8815842363638436e+16
2790,-2.6475014236758508e+16
2791,-1.5489088560343936e+16
2792,-1.0635392230678464e+16
2793,7476516504104436.0
2794,-2.5388010473241536e+16
2795,-1.8074386080600876e+16
2796,-2.713795975165369e+16
2797,5.962999292183675e+16
2798,-1.3970318997678492e+16
2799,-2.6340094371815816e+16
2800,-3.019409699318871e+16
2801,-1.5914971204951778e+16
2802,-3462061876553360.0
2803,6.225094765384378e+16
2804,1.3633976182257188e+16
2805,-2.595357336586281e+16
2806,-2.281498664779407e+16
2807,-3.858940571926053e+16
2808,-1.2452616544548248e+16
2809,-2.108688039550728e+16
2810,-1.281567967295194e+16
2811,-5.660864190864421e+16
2812,-1.5760330998672956e+16
2813,6.5972114839918e+16
2814,6.118237489656979e+16
2815,-2.260784317725028e+16
2816,-1.37516422769546e+16
2817,-7.842214465162408e+16
2818,-4.400100512339533e+16
2819,-1.5939712604458476e+16
2820,4500087607755876.0
2821,-2.099105682062505e+16
2822,2.19525769737793e+16
2823,1.0009156605014254e+17
2824,-5.739623827544293e+16
2825,3737088795249652.0
2826,-7642279493964744.0
2827,2984822979718292.0
2828,3.4591500060950868e+16
2829,-6.336851130688856e+16
2830,2.740374678883138e+16
2831,1860398711271720.0
2832,4.514855092368979e+16
2833,2.741508335092042e+16
2834,5721020269616532.0
2835,3.70296934863756e+16
2836,-8652629362634936.0
2837,1.3246600991376276e+16
2838,-4163797124328424.0
2839,-1.0786700375955624e+16
2840,1.6288027221474772e+16
2841,-4397925096951384.0
2842,-898247268420872.0
2843,-2.312188468443879e+16
2844,-2.887802219690066e+16
2845,-2.6271145061409216e+16
2846,-3147915923637944.0
2847,-5859668744098664.0
2848,1.0530777825657684e+16
2849,4305586950170980.0
2850,1.7848835385938004e+16
2851,1.8542792500152004e+16
2852,1.0216177644975396e+16
2853,5779520306256628.0
2854,-2.9498003818562212e+16
2855,1.2393807507726004e+16
2856,-1312134392248668.0
2857,-8263331916246584.0
2858,8053088521508692.0
2859,-4.259303146455603e+16
2860,-1.8587051259933916e+16
2861,-3861714474513224.0
2862,-4279743796558856.0
2863,-4.535803936021529e+16
2864,3.0638642791260212e+16
2865,-1.8490724563144984e+16
2866,4499248353602788.0
2867,-3.457240112173107e+16
2868,-1.2163129071476368e+16
2869,1.0218960245327876e+16
2870,1.3634971265212644e+16
2871,-2.2479424308382716e+16
2872,-5.286255029915698e+16
2873,-9075384522955072.0
2874,-1185267844585624.0
2875,-1.9490223994508436e+16
2876,-1.874645623823537e+16
2877,-1.4583000811607472e+16
2878,-5746482463947096.0
2879,-5083249622702984.0
2880,-1.7098872775158184e+16
2881,-3216969874763224.0
2882,5532308843275636.0
2883,6655380375696372.0
2884,-3782823195281376.0
2885,7825115404376276.0
2886,3.0167244981331316e+16
2887,-1.6299857465716692e+16
2888,-1.5074867285901924e+16
2889,-4.257495196654028e+16
2890,-4.129457404664994e+16
2891,2491748446831448.0
2892,-4.568223703877089e+16
2893,-4992866917539608.0
2894,-4.289178789240723e+16
2895,3.659055253471774e+16
2896,2.8389465110455892e+16
2897,3.2950149921159012e+16
2898,4.146094837487584e+16
2899,2.7466123957638452e+16
2900,-535138850095016.0
2901,3.3770457940570508e+16
2902,3227391400975572.0
2903,5.242639764741533e+16
2904,4.549436303215958e+16
2905,-1.2754651578263416e+16
2906,7674243431980852.0
2907,-3.1017082143928924e+16
2908,-2.5647641759629084e+16
2909,3.94618218923319e+16
2910,-4.578722459571396e+16
2911,-3.654845194895643e+16
2912,-1.4481531066333812e+16
2913,-3.762515265896131e+16
2914,-3.4809166186646444e+16
2915,-3.4809166186627284e+16
2916,-3.654845194894758e+16
2917,-2580784126539704.0
2918,-1.7921551363462104e+16
2919,8248443840648468.0
